Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","364","Iran (Islamic Republic of)","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","12","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","364","Iran (Islamic Republic of)","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","14","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","364","Iran (Islamic Republic of)","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","22.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","364","Iran (Islamic Republic of)","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","20.3","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","364","Iran (Islamic Republic of)","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2017","2017","million No","9.6","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","364","Iran (Islamic Republic of)","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2018","2018","million No","11.4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","364","Iran (Islamic Republic of)","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2019","2019","million No","18.3","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","364","Iran (Islamic Republic of)","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2020","2020","million No","17.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","368","Iraq","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","3.378","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","368","Iraq","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","3.464","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","368","Iraq","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","3.534","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","368","Iraq","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.54","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","368","Iraq","6226","Value","7007","Cost of starchy staples","2017","2017","PPP dollar per person per day","0.639","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","368","Iraq","6226","Value","7008","Cost of animal source foods","2017","2017","PPP dollar per person per day","0.999","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","368","Iraq","6226","Value","7009","Cost of legumes, nuts and seeds","2017","2017","PPP dollar per person per day","0.285","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","368","Iraq","6226","Value","7010","Cost of vegetables","2017","2017","PPP dollar per person per day","0.667","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","368","Iraq","6226","Value","7011","Cost of fruits","2017","2017","PPP dollar per person per day","0.654","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","368","Iraq","6226","Value","7012","Cost of oils and fats","2017","2017","PPP dollar per person per day","0.133","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","368","Iraq","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","53.3","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","368","Iraq","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","53.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","368","Iraq","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","50.6","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","368","Iraq","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","49.6","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","368","Iraq","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2017","2017","million No","20","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","368","Iraq","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2018","2018","million No","20.4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","368","Iraq","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2019","2019","million No","19.9","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","368","Iraq","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2020","2020","million No","19.9","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","372","Ireland","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","2.397","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","372","Ireland","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","2.341","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","372","Ireland","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","2.269","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","372","Ireland","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","2.225","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","372","Ireland","6226","Value","7007","Cost of starchy staples","2017","2017","PPP dollar per person per day","0.326","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","372","Ireland","6226","Value","7008","Cost of animal source foods","2017","2017","PPP dollar per person per day","0.523","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","372","Ireland","6226","Value","7009","Cost of legumes, nuts and seeds","2017","2017","PPP dollar per person per day","0.285","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","372","Ireland","6226","Value","7010","Cost of vegetables","2017","2017","PPP dollar per person per day","0.582","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","372","Ireland","6226","Value","7011","Cost of fruits","2017","2017","PPP dollar per person per day","0.621","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","372","Ireland","6226","Value","7012","Cost of oils and fats","2017","2017","PPP dollar per person per day","0.06","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","372","Ireland","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","0.3","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","372","Ireland","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","0.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","372","Ireland","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","0.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","372","Ireland","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","0.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","372","Ireland","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2017","2017","million No","0","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","372","Ireland","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2018","2018","million No","0","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","372","Ireland","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2019","2019","million No","0","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","372","Ireland","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2020","2020","million No","0","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","376","Israel","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","2.436","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","376","Israel","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","2.5","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","376","Israel","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","2.454","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","376","Israel","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","2.492","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","376","Israel","6226","Value","7007","Cost of starchy staples","2017","2017","PPP dollar per person per day","0.345","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","376","Israel","6226","Value","7008","Cost of animal source foods","2017","2017","PPP dollar per person per day","0.842","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","376","Israel","6226","Value","7009","Cost of legumes, nuts and seeds","2017","2017","PPP dollar per person per day","0.216","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","376","Israel","6226","Value","7010","Cost of vegetables","2017","2017","PPP dollar per person per day","0.397","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","376","Israel","6226","Value","7011","Cost of fruits","2017","2017","PPP dollar per person per day","0.562","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","376","Israel","6226","Value","7012","Cost of oils and fats","2017","2017","PPP dollar per person per day","0.074","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","376","Israel","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","1.7","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","376","Israel","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","1.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","376","Israel","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","376","Israel","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","376","Israel","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2017","2017","million No","0.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","376","Israel","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2018","2018","million No","0.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","376","Israel","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2019","2019","million No","0.1","E","Estimated value"
